,PSP,PSP,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A
2023-05-17 01:30:00,374.8695,97.0334789255314,3.770557082269306,0.7285745249852899,145.5003995635382,5.421437747792827,11.955482416218388,no,441.0,0.24622096596951074,-2.4574879907026483,1.001981876855109,57.10385033877134,5.3662028171799845,-76.44106680854847,no,400,162.17251769672873,7.472578432715393,0.6964285451789466,-154.80535525772046,4.495338272152025,71.64972759495973,yes,373.5,-8.37047994243693,-3.4315752874715617,0.9613901972640426,55.95177104839706,7.222799731974543,-77.59314609892274,no
2023-05-17 01:45:00,371.29214,97.03004761011789,3.7706521025640165,0.7285184681970818,145.96014383247314,5.528857423204531,12.415226685153328,no,433.0,0.2461914682759149,-2.4562827279740773,1.0019844984032615,58.15453570993839,5.570366913660853,-75.39038143738142,no,400,162.17680203683906,7.471874478679876,0.6965336546276134,-154.79443767836284,4.496031372570455,71.66064517431735,yes,376.42856,-8.369616402041459,-3.4303417711965793,0.9613892070940092,55.452267247344366,7.107875555813319,-78.09264989997544,no
2023-05-17 02:00:00,369.09186,97.02661736185773,3.770747088319998,0.7284623603996375,146.24457999969553,5.5963700359849655,12.699662852375724,no,431.66666,0.24616189786185105,-2.455077404566751,1.0019871198906705,58.333600580446515,5.605550469219451,-75.2113165668733,no,400,162.18108208305145,7.471170279176602,0.696638740447071,-154.7835258084134,4.496724325083639,71.67155704426679,yes,380.66666,-8.368752810159663,-3.429108129717022,0.9613882169613988,54.742629219413345,6.946396598216373,-78.80228792790646,no
2023-05-17 02:15:00,354.80124,97.0231881827991,3.770842039529973,0.7284062015858255,148.21956554853787,6.069603350548459,14.674648401218064,no,432.66666,0.24613232314473632,-2.453872013361987,1.0019897404669869,58.19953856406359,5.579170319907025,-75.34537858325622,no,400,162.18535783919398,7.470465834521092,0.6967438026380308,-154.77261964405105,4.497417129690893,71.68246320862914,yes,376.0,-8.36788916588796,-3.4278743630766084,0.9613872268662483,55.526832595526855,7.124532594780826,-78.01808455179295,no
2023-05-17 02:30:00,435.19556,97.01976007231166,3.7709369561865906,0.7283499917485236,138.7553046344203,3.9935988490867667,5.2103874871004905,no,441.33334,0.24610267253402449,-2.4526665619578245,1.0019923610044639,57.061673397292104,5.358025550948069,-76.4832437500277,no,400,162.189629306415,7.4697611450284835,0.6968488412012054,-154.7617191841343,4.49810978639144,71.69336366854589,yes,378.6,-8.367025471000773,-3.42664047131934,0.9613862368085926,55.08895266769349,7.024453067666375,-78.45596447962632,no
2023-05-17 02:45:00,356.2612,97.01633303244316,3.7710318382825263,0.7282937308805753,147.9949660986878,6.017545935275138,14.45004895136799,no,442.66666,0.24607303732028493,-2.4514610395553333,1.0019949805228896,56.890731405057636,5.325199144685385,-76.65418574226217,no,400,162.19389648853434,7.469056211013459,0.6969538561373113,-154.75082442484995,4.498802295184673,71.70425842783024,yes,382.0,-8.366161724597248,-3.4254064544883085,0.96138524678847,54.52507895695982,6.896753929713217,-79.01983819035999,no
2023-05-17 03:00:00,350.84354,97.01290706524738,3.7711266858104215,0.7282374189748295,148.77470910224673,6.210087538465905,15.229791954926924,no,441.0,0.24604332532051823,-2.450255459305738,1.0019975999407191,57.10499822939655,5.366327920349716,-76.43991891792325,no,400,162.19815938937674,7.4683510327902605,0.6970588474470683,-154.73993536237955,4.499494656069864,71.71514749030064,yes,387.84616,-8.365297925771358,-3.4241723126283707,0.9613842568059189,53.578000984540836,6.685239268749522,-79.96691616277897,no
2023-05-17 03:15:00,338.77576,97.00948217009197,3.7712214987628414,0.7281810560241374,150.61094544041802,6.674714492852795,17.066028293098213,no,437.66666,0.24601359181745866,-2.4490498101062363,1.0020002187553947,57.53823982679274,5.450014887104634,-76.00667732052707,no,400,162.20241801007842,7.4676456106727125,0.6971638151312004,-154.7290519955929,4.50018686904639,71.7260308570873,yes,391.4,-8.364434076302416,-3.422938045783071,0.9613832668609757,53.01648160060961,6.561418378233942,-80.5284355467102,no
2023-05-17 03:30:00,350.55374,97.00605834903124,3.771316277132372,0.7281246420213258,148.80256140457473,6.2197036910977275,15.257644257254924,no,434.0,0.24598382206374753,-2.447844102414562,1.0020028370190948,58.022466341528585,5.544365223327133,-75.52245080579122,no,400,162.20667235445708,7.466939944974204,0.6972687591904321,-154.7181743206783,4.500878934113631,71.7369085320019,yes,391.57144,-8.363570175285076,-3.4217036539961865,0.9613822769536869,52.99051639081591,6.5555374487528635,-80.5544007565039,no
2023-05-17 03:45:00,383.98474,97.00263560411787,3.771411020911559,0.7280681769592218,144.28586035560164,5.156979141662363,10.740943208281834,no,435.0,0.24595399085877614,-2.446638327014887,1.0020054551257673,57.88984207384272,5.518417982481647,-75.6550750734771,no,400,162.21092242632582,7.466234036007731,0.6973736796254878,-154.70730233382858,4.501570851270995,71.74778051885161,yes,391.06668,-8.362706221815813,-3.420469137311614,0.961381287084076,53.07061997431424,6.572894121389611,-80.47429717300557,no
2023-05-17 04:00:00,371.87286,96.99921393472627,3.7715057300929167,0.7280116608306475,145.81862882374452,5.50726602609972,12.27371167642471,no,436.66666,0.2459241650149599,-2.4454324864600374,1.002008072263766,57.67002094996945,5.4755638477920385,-75.87489619735035,no,400,162.21516822681647,7.46552788408588,0.6974785764370934,-154.69643603391776,4.502262620517853,71.75864681876243,yes,390.73334,-8.36184221766996,-3.4192344957734297,0.961380297252189,53.12393702099962,6.584396924754734,-80.42098012632019,no
2023-05-17 04:15:00,370.42697,96.99579334291383,3.7716004046689555,0.7279550936283987,146.00192557244733,5.551093010047331,12.457008425127526,no,435.33334,0.24589425447747754,-2.444226582684787,1.0020106894276084,57.8460888247605,5.5098446695810255,-75.69882832255931,no,400,162.2194097597388,7.464821489520772,0.6975834496259796,-154.68557541714162,4.502954241853631,71.76950743553857,yes,388.7143,-8.360978161942512,-3.417999729424972,0.9613793074580599,53.44421505765757,6.654692468402818,-80.10070208966224,no
2023-05-17 04:30:00,358.80643,96.992373830732,3.7716950446321276,0.7278984753452865,147.58168349726276,5.92673673872576,14.036766349942951,no,437.66666,0.24586435146796995,-2.4430206134844226,1.002013305619318,57.53920169480211,5.450120583068911,-76.0057154525177,no,400,162.22364702889632,7.464114852624108,0.6976882991928838,-154.67472047970153,4.50364571527777,71.78036237297866,yes,386.46667,-8.360114053733128,-3.4167648383107636,0.9613783177017277,53.80457467937828,6.734288502482399,-79.74034246794153,no
2023-05-17 04:45:00,354.16867,96.98895539756026,3.771789649974887,0.7278418059740964,148.23669941970002,6.087197511082404,14.691782272380209,no,437.66666,0.24583439892602485,-2.441814580501584,1.002015921442981,57.53939378153732,5.450141704911179,-76.0055233657825,no,400,162.22788003541524,7.46340797370716,0.6977931251385426,-154.6638712204765,4.504337040789814,71.7912116322037,yes,384.46667,-8.359249894814639,-3.415529822474324,0.9613773279832358,54.12886985073612,6.806331104611259,-79.41604729658368,no
2023-05-17 05:00:00,340.06607,96.98553804545486,3.7718842206896244,0.7277850855076241,150.35433769131646,6.618876828076238,16.80942054399665,no,448.0,0.24580441449696497,-2.4406084867795785,1.0020185367513095,56.21807541669126,5.196980175770454,-77.32684173062854,no,400,162.23210878309607,7.462700853080825,0.6978979274636898,-154.6530276356711,4.50502821838916,71.8020552170091,yes,383.4,-8.358385684285565,-3.4142946819594977,0.9613763383026159,54.30363142864422,6.8452362687082315,-79.24128571867558,no
2023-05-17 05:15:00,374.0706,96.98212177647406,3.7719787567687373,0.7277283139386417,145.4956671872262,5.438868739695078,11.950750039906382,no,448.0,0.2457743652365404,-2.4394023279084243,1.0020211518466906,56.218262183332705,5.197000306951903,-77.3266549639871,no,400,162.23633327573648,7.461993491055582,0.698002706169061,-154.64218972149274,4.505719248075284,71.81289313118745,yes,382.57144,-8.357521421241927,-3.4130594168104835,0.9613753486599013,54.44025663830587,6.875687656182105,-79.10466050901394,no
2023-05-17 05:30:00,389.03973,96.97870658999751,3.7720732582045744,0.7276714912599231,143.62191559094978,5.0177597741080575,10.076998443629975,no,441.66666,0.2457443236148858,-2.438196101907567,1.00202376603624,57.02107941415738,5.350034253074786,-76.52383773316242,no,400,162.2405535144539,7.4612858879414645,0.6981074612553986,-154.6313574768286,4.506410129847752,71.82372537585158,yes,382.07144,-8.356657107458886,-3.41182402707123,0.9613743590551376,54.52334847486691,6.894165663943171,-79.0215686724529,no
2023-05-17 05:45:00,411.62448,96.97529248808645,3.7721677249894943,0.727614617464217,141.05584048413627,4.4699889413471405,7.510923336816461,no,431.33334,0.24571419691055554,-2.4369898156788596,1.0020263802237104,58.38142295580486,5.61471950258284,-75.16349419151496,no,400,162.24476950304228,7.46057804404806,0.6982121927234515,-154.62053089788884,4.507100863706087,71.83455195479135,yes,383.8,-8.355792742032236,-3.4105885127850377,0.9613733694883598,54.241060615354456,6.830625863960543,-79.30385653196535,no
2023-05-17 06:00:00,418.1345,96.97187947280041,3.77226215711579,0.7275576925442847,140.36270449122858,4.328567471227088,6.817787343908776,no,431.66666,0.2456840773791422,-2.43578346429152,1.0020289934407405,58.3367272165933,5.605898306273544,-75.2081899307265,no,400,162.24898124529332,7.459869959684531,0.6983169005739697,-154.6097099808858,4.5077914496498845,71.84537287179438,yes,381.13333,-8.35492832405896,-3.4093528739965198,0.9613723799596083,54.67994560716528,6.929039067415129,-78.86497154015453,no
2023-05-17 06:15:00,389.46753,96.96846754352374,3.772356554575736,0.72750071649287,143.54941749678332,5.005284071080938,10.004500349463513,no,435.0,0.2456538942700994,-2.4345770489199325,1.0020316064767567,57.891775111993255,5.518631767000912,-75.65314203532655,no,400,162.25318874231834,7.459161635159654,0.6984215848077032,-154.59889472471227,4.508481887678715,71.85618812796793,yes,378.86667,-8.354063855312006,-3.408117110749108,0.9613713904689116,55.05797826574815,7.014387443123872,-78.48693888157166,no
2023-05-17 06:30:00,380.6888,96.9650567023151,3.772450917361577,0.7274436893027147,144.6164018040965,5.244455938115076,11.071484656776704,no,428.0,0.24562367535944957,-2.4333705691077814,1.0020342189890874,58.834781118116226,5.704390042392241,-74.71013602920358,no,400,162.25739199790007,7.458453070781794,0.6985262454254009,-154.5880851255895,4.509172177792164,71.8669977270907,yes,383.0,-8.35319933489177,-3.4068812230869963,0.9613704010163148,54.374545801746706,6.859940835638503,-79.1703713455731,no
2023-05-17 06:45:00,383.2068,96.96164695124014,3.7725452454655497,0.7273866109665399,144.29613837998699,5.173589215586879,10.751221232667177,no,426.0,0.24559343315104337,-2.432164028553108,1.0020368309437369,59.110046761651084,5.759214157203724,-74.43487038566872,no,400,162.2615910158235,7.4577442668589,0.698630882427816,-154.57728117973622,4.509862319989835,71.87780167294397,yes,385.8,-8.35233476189336,-3.4056452110542548,0.9613694116018602,53.92020648789901,6.75821852127184,-79.6247106594208,no
2023-05-17 07:00:00,358.96393,96.95823828968402,3.7726395388798517,0.727329481477065,147.48549225413495,5.916717157670985,13.940575106815146,no,426.66666,0.24556315333149614,-2.4309574196433865,1.002039442347745,59.01826739316148,5.740881928258548,-74.52664975415833,no,400,162.26578579719143,7.457035223698482,0.698735495815707,-154.566482886053,4.510552314271377,71.8885999666272,yes,385.7857,-8.351470138092054,-3.4044090746944775,0.9613684222255745,53.92341942732037,6.758737590982023,-79.62149771999944,no
2023-05-17 07:15:00,365.42032,96.95483071971228,3.772733797596648,0.7272723008270154,146.5854162063403,5.703177245214497,13.040499059020505,no,430.0,0.2455328311498616,-2.4297507495064004,1.002042053332521,58.56286180831544,5.650435442158302,-74.98205533900438,no,400,162.2699763457851,7.456325941607606,0.6988400855898376,-154.55569024076175,4.51124216063649,71.89939261191844,yes,382.46667,-8.350605462581939,-3.4031728140518744,0.9613674328875065,54.46475613814408,6.879594099840758,-79.08016100917573,no
2023-05-17 07:30:00,422.6093,96.95142424338852,3.7728280216080803,0.7272150690090843,139.86241731252974,4.233450567840271,6.317500165209935,no,426.66666,0.2455024745721444,-2.428544014950418,1.002044663790729,59.018660967885104,5.7409262994619,-74.52625617943471,no,400,162.27416266537722,7.455616420892972,0.6989446517509673,-154.54490324009285,4.511931859084794,71.91017961258734,yes,375.0,-8.349740734463012,-3.4019364291699175,0.9613664435876863,55.716393040473804,7.163715016826304,-77.828524106846,no
2023-05-17 07:45:00,451.55902,96.94801886010205,3.7729222109062763,0.727157786015971,137.1047718976317,3.6980454824918008,3.5598547503118994,no,424.0,0.24547209214836394,-2.427337217882348,1.0020472736765615,59.38850395733961,5.814906329102524,-74.1564131899802,no,400,162.27834475706436,7.454906661860872,0.6990491942998568,-154.534121882953,4.512621409616019,71.92096096972719,yes,373.0,-8.348875955508504,-3.4006999200934525,0.9613654543261487,56.06082094590079,7.242839799588253,-77.48409620141902,no
2023-05-17 08:00:00,404.56546,96.94461457192169,3.7730163654833238,0.7271004518403656,141.7623374220825,4.62766435845538,8.217420274762702,no,429.66666,0.24544167395811256,-2.426130356571185,1.0020498830358169,58.608687267912146,5.659451534506155,-74.93622987940766,no,400,162.28252262461908,7.454196664817189,0.6991537132372693,-154.52334616557252,4.513310812229779,71.93173668710767,yes,377.6154,-8.348011124812217,-3.399463286865227,0.9613644651029383,55.27449251759333,7.062220351183223,-78.27042462972648,no
2023-05-17 08:15:00,396.74478,96.94121138091249,3.7731104853312667,0.7270430664749529,142.6387503724726,4.815935486731446,9.093833225152792,no,424.0,0.24541119999962496,-2.424923432004144,1.0020524922043474,59.388899809041746,5.81495123587557,-74.15601733827806,no,400,162.2866962718069,7.453486430067405,0.6992582085639685,-154.5125760841888,4.514000066925837,71.9425067684914,yes,375.35715,-8.347146241476139,-3.3982265295302856,0.9613634759180899,55.65817242229144,7.149741930911646,-77.88674472502836,no
2023-05-17 08:30:00,390.2567,96.9378092864676,3.7732045704421644,0.7269856299123948,143.39137428724706,4.981001653859503,9.846457139927253,no,422.33334,0.24538068765381119,-2.4237164455975964,1.0020551007800866,59.622492532522394,5.8619317252214405,-73.92242461479742,no,400,162.2908656997214,7.452775957916343,0.6993626802807561,-154.50181163770876,4.514689173704122,71.95327121497144,yes,370.7857,-8.346281307272761,-3.3969896481319592,0.961362486771642,56.44821150404192,7.332004036206541,-77.09670564327789,no
2023-05-17 08:45:00,413.47617,96.93440829065642,3.773298620808014,0.7269281421453611,140.77580083785915,4.424948099418672,7.230883690539343,no,417.33334,0.24535016620991962,-2.4225093922081005,1.0020577086130544,60.334083152269784,6.0063150997045955,-73.21083399505002,no,400,162.29503091212143,7.45206524866885,0.6994671283883666,-154.49105282237815,4.515378132564146,71.96403003030204,yes,371.76923,-8.345416321297876,-3.395752642714798,0.9613614976636311,56.27771121084078,7.292209389517086,-77.26720593647903,no
2023-05-17 09:00:00,419.6808,96.93100839555079,3.773392636420814,0.726870603166503,140.12079398506313,4.291957155980617,6.575876837743323,no,419.0,0.2453196123551865,-2.4213022726319764,1.0020603159744583,60.09526792617867,5.957628232202457,-73.44964922114113,no,400,162.29919191277043,7.451354302629091,0.6995715528875869,-154.48029963443494,4.5160669435057805,71.97478321824525,yes,388.92856,-8.344551282648354,-3.3945155133219114,0.9613605085940995,53.42748257932789,6.647275373876157,-80.11743456799192,no
2023-05-17 09:15:00,416.71368,96.92760960054461,3.773486617272493,0.7268130129684764,140.42144413408948,4.3542771650717675,6.876526986769676,no,421.33334,0.24528899694438627,-2.420095097698919,1.002062923057433,59.76401962876777,5.890449166366343,-73.78089751855204,no,400,162.30334870275038,7.450643120100856,0.6996759537791916,-154.4695520727992,4.516755606528779,71.985530779881,yes,412.18182,-8.343686193096858,-3.3932782599980698,0.9613595195630777,49.94351785147461,5.902269356160356,-83.6013992958452,no
2023-05-17 09:30:00,420.74652,96.92421190770753,3.7735805633549844,0.7267553715439202,139.99771523163932,4.269096626048358,6.452798084319511,no,421.33334,0.24525835025033776,-2.418887856176208,1.0020655296523349,59.76421846121125,5.890471877455441,-73.78069868610856,no,400,162.30750128581826,7.449931701387381,0.6997803310639858,-154.45881013371402,4.517444121633173,71.99627271896617,yes,412.86667,-8.342821051742533,-3.39204088278649,0.9613585305706079,49.847741872639176,5.882276443603055,-83.69717527468063,no
2023-05-17 09:45:00,438.8368,96.92081531911468,3.7736744746601834,0.7266976788854674,138.21538175415512,3.9173280157251575,4.67046460683531,no,417.66666,0.24522765573382727,-2.4176805535898263,1.002068135821717,60.28693298199927,5.996619204335662,-73.25798416532054,no,400,162.31164966572757,7.449220046791755,0.6998846847427317,-154.44807381342875,4.518132488818615,72.00700903925144,yes,399.84616,-8.341955857682137,-3.390803381732013,0.9613575416167223,51.74356110608062,6.280803382531133,-81.80135604123919,no
2023-05-17 10:00:00,440.91284,96.91741983416247,3.7737683511799682,0.7266399349857381,138.01425798668683,3.8795006415614024,4.469340839367021,no,422.0,0.2451969654157046,-2.416473180464143,1.0020707410715628,59.670587705598486,5.87152836033525,-73.87432944172133,no,400,162.31579384354976,7.448508156616651,0.6999890148162005,-154.43734311087417,4.518820708084921,72.01773974180603,yes,396.5,-8.341090612689356,-3.3895657568781004,0.9613565527014676,52.251545839067546,6.389820954116316,-81.29337130825226,no
2023-05-17 10:15:00,417.64117,96.91402545492677,3.7738621929061944,0.726582139837345,140.2973670392321,4.333153658751842,6.752449891912306,no,417.0,0.24516621233435457,-2.415265748806983,1.0020733461241211,60.383325488708984,6.0162692803525974,-73.16159165861083,no,400,162.31993382303716,7.447796031163647,0.7000933212852121,-154.42661802229688,4.519508779432164,72.02846483038331,yes,396.35715,-8.340225315860721,-3.3883280082688136,0.961355563824873,52.274297758035004,6.39454204480929,-81.2706193892848,no
2023-05-17 10:30:00,414.0995,96.91063218348326,3.7739559998306675,0.7265242934328996,140.6615101784163,4.4088730961703515,7.1165930310964995,no,413.0,0.245135426629548,-2.414058252957531,1.0020759506221513,60.96597926737176,6.135982980135134,-72.57893787994806,no,400,162.32406960793608,7.447083670733809,0.7001976041505746,-154.4158985439504,4.520196702860391,72.0391843087298,yes,399.5,-8.33935996629208,-3.387090135948404,0.9613545749869797,51.79835284440776,6.291964992904384,-81.74656430291205,no
2023-05-17 10:45:00,472.598,96.90724001923137,3.7740497719451866,0.7264663957649942,135.2395216890272,3.367464097855265,1.694604541707406,no,413.0,0.24510459815614585,-2.412850697067277,1.0020785547406204,60.96618223136107,6.136006605409117,-72.57873491595873,no,400,162.32820119931242,7.446371075628496,0.7003018634130771,-154.4051846747698,4.520884478369502,72.04989817791039,yes,399.83334,-8.338494565758822,-3.385852139960498,0.9613535861878291,51.74912475862146,6.281235153543999,-81.79579238869835,no
2023-05-17 11:00:00,428.22156,96.90384896424942,3.7741435092415014,0.7264084468262317,139.20508799681352,4.116338254245907,5.66017084949371,no,413.66666,0.2450737342124981,-2.411643077337814,1.0020811583217988,60.868525779927474,6.115834598004149,-72.67639136739234,no,400,162.33232860091042,7.44565824614864,0.7004060990735144,-154.39447641101134,4.521572105959422,72.06060644166885,yes,398.30768,-8.337629113355604,-3.3846140203492334,0.9613525974274513,51.98019324744661,6.330596889701056,-81.5647238998732,no
2023-05-17 11:15:00,455.68387,96.90045902061344,3.7742372117113447,0.7263504466091943,136.64916637377084,3.626126228589556,3.1042492264510315,no,407.0,0.24504284547570993,-2.410435390882705,1.0020837613276992,61.86174650065778,6.322451631340417,-71.68317064666203,no,400,162.33645181646705,7.444945182594741,0.700510311132684,-154.3837737489385,4.522259585630136,72.0713091037417,yes,393.85715,-8.336763608180036,-3.3833757771585464,0.9613516087058908,52.66268768796624,6.477978328624655,-80.88222945935357,no
2023-05-17 11:30:00,442.40277,96.89707018772737,3.7743308793464343,0.7262923951064477,137.8357496200074,3.8510537612417868,4.290832472687583,no,411.33334,0.24501192197881608,-2.4092276449957937,1.0020863638236557,61.21282598810731,6.187013171368522,-72.3320911592125,no,400,162.340570847043,7.44423188526693,0.7006144995913844,-154.3730766874908,4.52294691738158,72.0820061651894,yes,388.8,-8.335898052008474,-3.3821374104327746,0.961350620023181,53.45702809859495,6.651830607612888,-80.08788904872486,no
2023-05-17 11:45:00,450.8675,96.89368246767172,3.774424512138451,0.7262342923105596,137.06052425903482,3.704858047559981,3.5156071117150134,no,411.0,0.24498095440063922,-2.4080198331657283,1.0020889659001282,61.262479270766825,6.197301405881217,-72.28243787655299,no,400,162.3446856963733,7.443518354464917,0.7007186644504146,-154.36238522293354,4.523634101213747,72.09269762974665,yes,391.7857,-8.33503244393546,-3.3808989202157367,0.9613496313793604,52.98702937976782,6.548356434278061,-80.55788776755199,no
2023-05-17 12:00:00,454.507,96.89029586252803,3.774518110079054,0.726176138214091,136.73228215878737,3.644390454351497,3.1873650114675627,no,416.33334,0.24494995566897151,-2.406811961757497,1.0020915674441409,60.48102554771505,6.036134662252015,-73.06389159960476,no,400,162.34879636819048,7.442804590488026,0.7008228057105755,-154.35169935153417,4.52432113712661,72.10338350114603,yes,392.53333,-8.334166783057356,-3.3796603065515574,0.9613486427744667,52.8711437092831,6.522832183925328,-80.6737734380367,no
2023-05-17 12:15:00,427.71967,96.88691037169909,3.7746116731598343,0.7261179328096016,139.2207090709469,4.124538657017535,5.675791923627088,no,411.66666,0.24491889470251482,-2.405604027709306,1.0020941688383425,61.16407121455854,6.176846725888939,-72.38084593276128,no,400,162.35290286354595,7.4420905936351875,0.7009269233726702,-154.34101907224118,4.525008025120236,72.11406378043901,yes,386.7857,-8.333301071149265,-3.3784215694841464,0.9613476542085415,53.781564259856,6.723061047706719,-79.76335288746381,no
2023-05-17 12:30:00,435.55115,96.88352599727182,3.7747052013724254,0.7260596760896179,138.45277169033042,3.9743095500792047,4.907854543010615,no,411.0,0.24488783434655137,-2.404396027923198,1.002096769178897,61.26308978422342,6.1973728711012885,-72.2818273630964,no,400,162.3570051861694,7.441376364204894,0.7010310174375045,-154.3303443813246,4.525694765194601,72.12473847135558,yes,383.73334,-8.332435307305275,-3.377182709057241,0.9613466656816159,54.276566647581944,6.833197632662658,-79.26835049973786,no
2023-05-17 12:45:00,454.47375,96.88014274132627,3.774798694708378,0.7260013680466838,136.71537493463111,3.6440481577661243,3.1704577873113067,no,410.66666,0.24485673212975306,-2.4031879638448896,1.0020993692548281,61.312818836187674,6.207687522655436,-72.23209831113213,no,400,162.36110333978323,7.440661902495238,0.7011350879058886,-154.31967527506146,4.526381357349788,72.13540757761874,yes,376.5,-8.331569490623565,-3.375943725315148,0.9613456771937281,55.4803234844141,7.105344302695929,-78.06459366290571,no
2023-05-17 13:00:00,454.66116,96.87676060327082,3.7748921531592408,0.7259430086733244,136.69234515662936,3.6406947738151207,3.14742800930955,no,402.66666,0.24482559310264793,-2.401979838261327,1.002101968703818,62.52630040128932,6.4626191475162,-71.01861674603049,no,400,162.3651973254338,7.439947208803923,0.7012391347786352,-154.30901175240447,4.52706780158588,72.14607110027572,yes,374.85715,-8.330703622880264,-3.3747046183025735,0.9613446887449233,55.76090007865366,7.169442362714386,-77.78401706866615,no
2023-05-17 13:15:00,445.77054,96.87337958519373,3.774985576716526,0.7258845979620525,137.47976769646323,3.789839208216357,3.9348505491434196,no,403.66666,0.24479439527023825,-2.400771653356868,1.0021045680500842,62.37221476746115,6.429924907188783,-71.17270237985866,no,400,162.36928714684365,7.439232283428231,0.7013431580565577,-154.29835380963036,4.527754097902989,72.15672904304984,yes,374.75,-8.32983770316821,-3.373465388062385,0.9613437003352302,55.78014102810016,7.173656772415601,-77.76477611921965,no
2023-05-17 13:30:00,441.74512,96.86999968917861,3.775078965371722,0.7258261359053795,137.84308573678072,3.860250542668623,4.298168589460914,no,400.0,0.24476320066783983,-2.3995634002423607,1.0021071664079104,62.94192661884982,6.551161957353147,-70.60299052846999,no,400,162.3733728077277,7.438517126665062,0.701447157740472,-154.28770144302305,4.528440246301189,72.16738140965714,yes,372.5,-8.328971730587227,-3.3722260346395725,0.9613427119646908,56.16829241777543,7.262950929516985,-77.37662472954437,no
2023-05-17 13:45:00,443.33667,96.86662091463647,3.775172319116282,0.7257676224958081,137.689296830037,3.8317423894074594,4.144379682717187,no,401.33334,0.24473194362195552,-2.39835509108492,1.002109764580825,62.73383759745678,6.506712449159625,-70.81107954986302,no,400,162.37745430912497,7.437801738810916,0.701551133831193,-154.2770546515425,4.529126246780604,72.17802820113769,yes,376.23077,-8.32810570690964,-3.370986558077696,0.961341723633342,55.529641810944554,7.115809592953247,-78.01527533637525,no
2023-05-17 14:00:00,443.20422,96.86324326365776,3.775265637941639,0.725709057725828,137.69479805842752,3.833764329541467,4.149880911107715,no,400.66666,0.24470065134398508,-2.3971467142668312,1.0021123621626675,62.83802232802265,6.5289192733630745,-70.70689481929716,no,400,162.38153165475006,7.437086120161909,0.7016550863295397,-154.26641343147278,4.529812099341393,72.18866942120741,yes,377.57144,-8.327239631230952,-3.3697469584210915,0.9613407353412214,55.303810147200124,7.064036176096194,-78.24110700011968,no
