,PSP,PSP,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A
2023-05-17 14:15:00,435.72266,96.85986673832822,3.7753589218391888,0.7256504415879332,138.3891368835283,3.9688620030867883,4.844219736208487,no,406.66666,0.24466931613300322,-2.3959382786991688,1.002114959474957,61.914723964951364,6.3333494524768525,-71.63019318236844,no,400,162.38560484831154,7.436370271013702,0.7017590152363358,-154.25577777910368,4.530497803983719,72.19930507357651,yes,374.2857,-8.32637350264929,-3.3685072357133294,0.9613397470883689,55.863322066140256,7.191968141060441,-77.68159508117955,no
2023-05-17 14:30:00,435.0246,96.85649133806332,3.775452170800327,0.7255917740745877,138.44900924881063,3.981538396613134,4.904092101490818,no,407.0,0.24463798499719874,-2.394729774999727,1.0021175557688753,61.864418145507265,6.322767309638278,-71.68049900181254,no,400,162.38967389084192,7.43565419166159,0.7018629205524088,-154.24514769340075,4.531183360707749,72.20993515927944,yes,374.8,-8.325507322938222,-3.367267389999093,0.9613387588748167,55.7761574241776,7.171720166588312,-77.76875972314221,no
2023-05-17 14:45:00,436.92386,96.85311706495415,3.7755453848163896,0.72553305517826,138.26145743848394,3.945995425597023,4.7165402911641365,no,393.0,0.24460657009773923,-2.393521213850912,1.002120152082012,64.05973618313169,6.792497868430114,-69.48518096418812,no,400,162.39373878604766,7.434937882400452,0.7019668022785878,-154.2345231706555,4.531868769513742,72.22055968202469,yes,374.63635,-8.324641091194962,-3.366027421322299,0.9613377707006091,55.805070841104566,7.178158578853838,-77.73984630621524,no
2023-05-17 15:00:00,440.12906,96.84974392109123,3.7756385638786774,0.7254742848914285,137.953175863465,3.8873013842153394,4.408258716145184,no,400.0,0.2445751643258394,-2.3923125866339574,1.00212274746863,62.94318119132259,6.551312694060702,-70.60173595599721,no,400,162.39779953763306,7.434221343524765,0.7020706604157028,-154.22390420716144,4.532554030401902,72.23117864551875,yes,373.92856,-8.323774806514791,-3.3647873297267896,0.9613367825657776,55.92737484387618,7.206098591493751,-77.61754230344363,no
2023-05-17 15:15:00,435.07742,96.84637190589271,3.7757317079785175,0.7254154632065188,138.42365019802105,3.979577962047009,4.878733050701243,no,396.33334,0.24454369511952065,-2.3911038987832187,1.0021253426579562,63.523442167253556,6.67604225347848,-70.02147498006624,no,400,162.40185614662113,7.43350457532865,0.7021744949645811,-154.21329080189358,4.533239143372452,72.24179205078661,yes,360.3846,-8.32290847067219,-3.363547115256778,0.9613357944703669,58.34296793315701,7.773975001054294,-75.2019492141628,no
2023-05-17 15:30:00,431.79886,96.84300102145019,3.775824817107142,0.7253565901159941,138.73254089762767,4.041134218484799,5.187623750307864,no,402.33334,0.24451219013918488,-2.389895147729785,1.0021279373087457,62.579975335372524,6.473829436823831,-70.96494181194728,no,400,162.4059086167105,7.432787578105845,0.7022783059260532,-154.20268295115105,4.533924108425609,72.25239990152915,yes,364.15384,-8.322042082763176,-3.362306777956517,0.9613348064144067,57.65385405556145,7.609324940038052,-75.89106309175835,no
2023-05-17 15:45:00,435.4184,96.83963126986009,3.7759178912558014,0.7252976656122825,138.3775498614112,3.972572639029433,4.832632714091403,no,406.0,0.24448066614205416,-2.3886863368407414,1.0021305313326414,62.017215355289295,6.354788538738065,-71.52770179203051,no,400,162.40995695159796,7.4320703521496645,0.7023820933009504,-154.1920806512347,4.534608925561602,72.26300220144549,yes,363.2,-8.321175641883599,-3.3610663178698275,0.9613338183979365,57.82803068153851,7.650496675080119,-75.7168864657813,no
2023-05-17 16:00:00,442.28317,96.83626265054151,3.776010930415697,0.7252386896878109,137.72610718042915,3.8475407858233193,4.1811900331093454,no,398.66666,0.24444906368533895,-2.3874774637095966,1.002133125256034,63.1537144476834,6.59635192732917,-70.39120269963641,no,400,162.41400115230104,7.431352897753045,0.7024858570901095,-154.18148390112435,4.535293594780781,72.27359895155584,yes,368.0,-8.320309149806462,-3.3598257350407508,0.9613328304210018,56.96613277375053,7.446699656324112,-76.57878437356928,no
2023-05-17 16:15:00,436.72803,96.83289516558817,3.7761039345780096,0.7251796623350004,138.23945825717627,3.947665318437505,4.694541109856459,no,400.33334,0.2444174777822644,-2.386268525781094,1.002135718156235,62.89201453990498,6.540277173057991,-70.65290260741483,no,400,162.41804122250895,7.430635215208475,0.7025895972943719,-154.17089269712775,4.5359781160833865,72.28419015555244,yes,360.0,-8.319442605632219,-3.358585029514175,0.9613318424836309,58.41785550913289,7.791102139373528,-75.12706163818692,no
2023-05-17 16:30:00,433.89148,96.82952881709963,3.7761969037338923,0.725120583546259,138.50336062242945,4.0001578165349425,4.958443475109647,no,395.66666,0.2443858191625824,-2.385059527593516,1.0021383110390591,63.63112351978099,6.699228582130499,-69.91379362753881,no,400,162.4220771659136,7.429917304808064,0.7026933139145823,-154.1603070355497,4.5366624894697845,72.2947758171305,yes,351.6154,-8.318576008454613,-3.357344201333113,0.9613308545858622,60.01019240022981,8.178602316740752,-73.53472474709,no
2023-05-17 16:45:00,435.60245,96.82616360449639,3.7762898378744665,0.7250614533139901,138.33289546268915,3.9678469345851552,4.787978315369344,no,395.33334,0.2443541509323965,-2.3838504642224314,1.0021409030132344,63.68477791083806,6.710828373879524,-69.86013923648176,no,400,162.42610898352447,7.4291991668435235,0.7027970069515861,-154.14972691537739,4.537346714940354,72.3053559373028,yes,352.5,-8.317709360048013,-3.3561032505424047,0.9613298667277389,59.8396364653301,8.136364962438329,-73.7052806819897,no
2023-05-17 17:00:00,467.58994,96.82279952987814,3.776382736990826,0.7250022716305875,135.48690393680207,3.434239875514999,1.9419867894822573,no,411.0,0.24432245090952406,-2.3826413397772477,1.0021434945298398,61.26673409734344,6.197800433015671,-72.27818304997638,no,400,162.43013667902687,7.428480801606168,0.7029006764062313,-154.139152332922,4.5380307924954195,72.31593051975818,yes,348.0,-8.316842659508438,-3.3548621771859164,0.961328878909294,60.72189651289119,8.354764479448551,-72.82302063442862,no
2023-05-17 17:15:00,452.30344,96.81943659534565,3.7764756010740346,0.7249430384884369,136.7869793501129,3.6743412031344054,3.242062202793079,no,399.0,0.2442906929794207,-2.3814321547603035,1.002146085790111,63.10219932344903,6.585199415659046,-70.44271782387078,no,400,162.43416025610313,7.427762209386993,0.7030043222793632,-154.1285832844978,4.538714722135368,72.32649956818238,yes,349.92307,-8.315975905931111,-3.353620981307783,0.9613278911305654,60.343398262711105,8.260367924979516,-73.2015188846087,no
2023-05-17 17:30:00,412.8194,96.81607480032378,3.776568430115126,0.7248837538799147,140.60269448103043,4.426762454895585,7.057777333710618,no,396.66666,0.24425890084475904,-2.3802229046839427,1.0021486765650989,63.47216668920061,6.664787386764812,-70.0727504581192,no,400,162.43817971575686,7.427043390476507,0.7031079445718301,-154.11801976909754,4.5393985038605384,72.33706308358265,yes,353.58334,-8.315109101089774,-3.35237966295214,0.9613269033915951,59.63355982423781,8.08509756331636,-73.911357323082,no
2023-05-17 17:45:00,408.37384,96.8127141469118,3.776661224105121,0.7248244177973922,141.07234127839084,4.525483675079091,7.5274241310710295,no,393.33334,0.24422710083972674,-2.379013595145791,1.0021512664764685,64.00820068225187,6.7810202010278005,-69.53671646506794,no,400,162.44219506166306,7.426324345164903,0.7032115432844849,-154.1074617830423,4.540082137671389,72.34762106963788,yes,349.44446,-8.31424224408454,-3.3511382221633275,0.9613259156924159,60.439271421464355,8.283723382388917,-73.10564572585545,no
2023-05-17 18:00:00,457.18073,96.80935463721478,3.776753983035,0.7247650302332269,136.3407254930928,3.594066539849781,2.795808345772997,no,392.66666,0.24419523036721816,-2.3778042252524783,1.0021538563444465,64.11667704339821,6.804654531990274,-69.4282401039216,no,400,162.44620629749897,7.425605073741916,0.7033151184181833,-154.09690932265067,4.540765623568334,72.35817353002952,yes,340.16666,-8.313375334009038,-3.34989665898495,0.9613249280330637,62.315393001102734,8.756724325960436,-71.22952414621707,no
2023-05-17 18:15:00,457.18073,96.80599627066091,3.7768467068957206,0.7247055911797697,136.33409827471556,3.5937693462360087,2.78918112739575,no,390.66666,0.24416335084222213,-2.376594791475982,1.0021564453539162,64.4438790546344,6.876258686083109,-69.10103809268541,no,400,162.45021342426185,7.424885576496926,0.703418669973783,-154.08636238692114,4.541448961551827,72.36872046575905,yes,341.0,-8.312508372635648,-3.348654973461671,0.9613239404135874,62.143706908550996,8.71259405788266,-71.40121023876881,no
2023-05-17 18:30:00,457.18073,96.80263904935039,3.7769393956781774,0.7246461006293784,136.32746937766555,3.593471895880758,2.7825522303457433,no,393.0,0.24413143779889196,-2.375385293277039,1.0021590338711177,64.06292227224488,6.7928875697248925,-69.48199487507493,no,400,162.45421644561912,7.424165853718924,0.7035221979521429,-154.07582097218187,4.542132151622311,72.37926188049832,yes,349.69232,-8.311641359064254,-3.3474131656375166,0.9613229528340143,60.39329424430042,8.271638440297279,-73.15162290301939,no
2023-05-17 18:45:00,461.71353,96.79928297539318,3.777032049373305,0.7245865585743713,135.93284244222565,3.521729918611607,2.387925294905841,no,401.33334,0.24409946451707915,-2.37417573591608,1.0021616222266714,62.73798737163906,6.507210403909874,-70.80692977568074,no,400,162.45821536524122,7.423445905696475,0.703625702354123,-154.06528507475784,4.542815193780257,72.38979777792235,yes,356.3846,-8.310774292388317,-3.346171235556479,0.9613219652943825,59.10405047490485,7.954761607633951,-74.44086667241496,no
2023-05-17 19:00:00,472.63608,96.79592804821895,3.777124667971951,0.7245269650070816,135.02194811421924,3.3578488085039297,1.4770309668994344,no,405.66666,0.24406749495041116,-2.372966111122262,1.0021642095611807,62.070634771929356,6.36579078061314,-71.47428237539046,no,400,162.46221018411754,7.422725732717857,0.7037291831805845,-154.05475469365513,4.543498088026175,72.40032815902507,yes,352.6154,-8.309907174381067,-3.344929183262866,0.9613209777947304,59.82558856899675,8.130933395895823,-73.71932857832306,no
2023-05-17 19:15:00,484.78485,96.79257426993264,3.7772172514649567,0.7244673199198299,134.05755123024147,3.1887351292688,0.5126340829216645,no,395.66666,0.24403544372491703,-2.37175643205407,1.0021667969485772,63.633436282038595,6.699510044291411,-69.91148086528122,no,400,162.46620090590883,7.422005335070845,0.703832640432391,-154.04422982520813,4.544180834360557,72.41085302747206,yes,339.75,-8.30904000414273,-3.3436870088006585,0.9613199903350982,62.406608471083416,8.778949444111706,-71.13830867623639,no
2023-05-17 19:30:00,363.59192,96.7892216426446,3.777309799843134,0.7244076233049273,146.47127981052785,5.739438660946738,12.926362663208039,no,393.33334,0.24400340164154577,-2.3705466875920256,1.0021693834037102,64.0096803522347,6.781201346903398,-69.53523679508511,no,400,162.47018753427847,7.42128471304289,0.7039360741104106,-154.03371046574836,4.544863432783908,72.42137238693184,yes,337.5,-8.308172780766995,-3.3424447122141103,0.9613190029155205,62.87896062848796,8.900297469685684,-70.66595651883185,no
2023-05-17 19:45:00,363.59192,96.78587016578678,3.77740231309728,0.7243478751546747,146.46379676444533,5.738961368157091,12.918879617125526,no,397.5,0.24397129518979394,-2.369336881025827,1.0021719696364784,63.34149068202844,6.63643337351586,-70.20342646529136,no,400,162.4741700702077,7.420563866921022,0.7040394842155127,-154.02319661428945,4.545545883296819,72.43188623839075,yes,341.53333,-8.30730550602783,-3.341202293547527,0.9613180155360432,62.03920016611784,8.684562853728133,-71.50571698120197,no
2023-05-17 20:00:00,363.59192,96.78251984147002,3.777494791218129,0.7242880754613651,146.45631131693744,5.738483664801268,12.911394169617637,no,398.33334,0.2439391544308,-2.3681270162244306,1.0021745553502395,63.209693115951005,6.608060472748507,-70.3352240313688,no,400,162.47814851735362,7.419842796991908,0.7041428707485701,-154.01268826716864,4.546228185899809,72.44239458551155,yes,343.14285,-8.306438179021313,-3.3399597528449743,0.9613170281966925,61.7101542208153,8.600681476137579,-71.83476292650451,no
2023-05-17 20:15:00,363.59192,96.77917067180549,3.7775872341963987,0.7242282242172905,146.44882346958508,5.7380055508180074,12.903906322265271,no,397.0,0.24390698772538363,-2.366917086702392,1.002177140435725,63.421374895224915,6.653611079805021,-70.1235422520949,no,400,162.48212287937102,7.419121503541787,0.7042462337104565,-154.0021854207257,4.546910340593517,72.45289743195448,yes,357.14285,-8.305570798843291,-3.3387170901506042,0.9613160408975114,58.966422692599224,7.920056218570863,-74.57849445472058,no
2023-05-17 20:30:00,363.59192,96.77582265622829,3.7776796420228047,0.7241683214147221,146.44133322129176,5.737527026145931,12.896416073971949,no,390.33334,0.24387478801449286,-2.365707096891138,1.0021797250509772,64.50061778303782,6.888534648095264,-69.04429936428198,no,400,162.48609315723408,7.418399986856557,0.7043495731020473,-153.99168807398078,4.547592347378509,72.46339477869941,yes,353.15384,-8.304703367268132,-3.3374743055085254,0.9613150536385335,59.727203242906114,8.105442711537158,-73.8177139044137,no
2023-05-17 20:45:00,363.59192,96.77247579685398,3.7777720146880154,0.7241083670459276,146.43384057364125,5.737048090723556,12.88892342632144,no,391.0,0.24384254706981892,-2.3644970454612575,1.0021823092641773,64.39127502595191,6.864510788447595,-69.1536421213679,no,400,162.49005935459448,7.417678247221727,0.704452888924219,-153.98119622327627,4.548274206255396,72.47388662940392,yes,349.8,-8.303835883391116,-3.3362313989631374,0.9613140664198053,60.38040518280877,8.266444435930486,-73.16451196451104,no
2023-05-17 21:00:00,396.0968,96.76913009579287,3.7778643521826476,0.7240483611031763,142.35132761274548,4.812016009524106,8.806410465425671,no,390.33334,0.24381027149541523,-2.363286931962722,1.0021848929213266,64.50104253940637,6.888587099761521,-69.04387460791344,no,400,162.49402147509653,7.416956284922401,0.7045561811778503,-153.97070986496203,4.548955917224803,72.48437298771816,yes,346.13333,-8.302968346310706,-3.334988370558344,0.9613130792413568,61.108905347902976,8.448068846274293,-72.43601179941683,no
2023-05-17 21:15:00,396.0968,96.76578555248443,3.7779566544973315,0.7239883035787151,142.34417096777779,4.811613574029244,8.799253820457977,no,388.0,0.24377797328366765,-2.36207675574582,1.0021874759148683,64.88768822657738,6.973796822552747,-68.65722892074243,no,400,162.49797951970908,7.416234100243331,0.7046594498638231,-153.96022899806292,4.54963748028736,72.49485385461728,yes,343.93332,-8.302100757799849,-3.3337452203387676,0.9613120921032275,61.55382540073231,8.55996246467673,-71.9910917465875,no
2023-05-17 21:30:00,396.0968,96.7624421690464,3.7780489216226583,0.7239281944647784,142.33701221743223,4.811210793829054,8.792095070112424,no,392.0,0.24374560094360978,-2.3608665200981065,1.0021900588838175,64.22826331577805,6.828752938884647,-69.31665383154176,no,400,162.50193349207618,7.4155116934688055,0.7047626949830265,-153.94975361892824,4.550318895443783,72.50532923375195,yes,350.53333,-8.301233116953938,-3.332501948348109,0.9613111050054509,60.23946450320045,8.230850713901106,-73.30545264411936,no
2023-05-17 21:45:00,396.0968,96.75909994759408,3.778141153549153,0.7238680337536166,142.3298513633348,4.810807668871858,8.784934216014989,no,386.33334,0.24371324488529347,-2.3596562212706385,1.0021926407889992,65.16699433868942,7.0356747802707655,-68.37792280863039,no,400,162.50588339583823,7.414789064882812,0.7048659165363462,-153.93928372391107,4.551000162694758,72.51579912876912,yes,344.6,-8.300365422868936,-3.3312585546309132,0.9613101179480763,61.420517757115874,8.525831153607953,-72.12439939020393,no
2023-05-17 22:00:00,396.0968,96.75575888756825,3.7782333502673526,0.7238078214374558,142.3226884044354,4.810404199105858,8.777771257115603,no,385.33334,0.24368081405866607,-2.3584458628079514,1.0021952226627535,65.33569366099697,7.073194960790509,-68.20922348632284,no,400,162.50982923195522,7.41406621476895,0.7049691145246649,-153.92881931204508,4.551681282040945,72.52626354063511,yes,338.53333,-8.299497677318755,-3.3300150392311085,0.961309130931129,62.670869504952464,8.844320620705055,-70.87404764236734,no
2023-05-17 22:15:00,396.0968,96.75241899109106,3.77832551176776,0.7237475575085021,142.31552334236412,4.810000384479078,8.770606195044309,no,386.0,0.24364837786600868,-2.357235441848495,1.0021978037020138,65.2234860575785,7.048194131981982,-68.32143108974131,no,400,162.5137710040639,7.413343143410479,0.7050722889488649,-153.91836037968716,4.55236225348298,72.53672247299303,yes,348.4,-8.2986298793993,-3.328771402193354,0.9613081439546537,60.66190924899081,8.335123219606835,-72.883007898329,no
2023-05-17 22:30:00,396.0968,96.7490802602782,3.7784176380408274,0.7236872419589753,142.30835617874544,4.809596224939675,8.763439031425634,no,390.33334,0.24361590693886512,-2.356024958747065,1.0022003841812568,64.50231434435254,6.888744277964915,-69.04260280296727,no,400,162.517708715797,7.4126198510900885,0.7051754398098543,-153.90790692319658,4.553043077021732,72.54717592948361,yes,344.6,-8.297762028209036,-3.3275276435616004,0.9613071570186881,61.4232737402923,8.525849812923079,-72.1216434070275,no
2023-05-17 22:45:00,396.0968,96.74574269457442,3.7785097290769936,0.7236268747810787,142.3011869125318,4.809191720435697,8.756269765211982,no,389.66666,0.24358337835566568,-2.3548144137034392,1.0022029644569657,64.61247060157953,6.912947703427868,-68.93244654574028,no,400,162.5216423681068,7.411896338090394,0.7052785671085058,-153.8974589416152,4.553723752657796,72.55762391106498,yes,344.7857,-8.29689412551977,-3.3262837633800575,0.9613061701232654,61.3866394806858,8.516384904008858,-72.158277666634,no
2023-05-17 23:00:00,396.0968,96.74240629610262,3.778601784866675,0.7235664559669985,142.2940155453527,4.808786870915034,8.749098398032885,no,385.0,0.24355081565919162,-2.3536038107278383,1.0022055441987312,65.39291379756479,7.085868473881233,-68.15200334975502,no,400,162.52557196462553,7.411172604693285,0.7053816708457373,-153.88701643130221,4.554404280392098,72.56806642137798,yes,343.13333,-8.296026170427979,-3.3250397616928953,0.9613051832684265,61.72312178634064,8.601249220920918,-71.82179536097917,no
2023-05-17 23:15:00,396.0968,96.7390710669874,3.7786938054002537,0.7235059855089196,142.28684207883938,4.80838167632561,8.741924931519577,no,382.33334,0.24351824649899603,-2.352393142955355,1.0022081231026445,65.84752578168819,7.187643800003723,-67.69739136563162,no,400,162.52949750898088,7.410448651180479,0.7054847510224403,-153.8765793886228,4.555084660225343,72.5785034640574,yes,331.46155,-8.29515816202769,-3.323795638544328,0.9613041964542068,64.18963777292538,9.238901360191113,-69.35527937439443,no
2023-05-17 23:30:00,396.0968,96.73573700667067,3.778785790668064,0.7234454633990256,142.27966651194015,4.807976136615315,8.734749364620342,no,387.33334,0.24348560620287507,-2.351182419919898,1.002210701970355,65.00086884432713,6.998667870729397,-68.54404830299268,no,400,162.53341900211606,7.409724477833277,0.7055878076395139,-153.86614781262617,4.555764892158352,72.58893504005403,yes,330.35715,-8.294290102096227,-3.3225513939788502,0.961303209680643,64.4328762999981,9.302926993005155,-69.11204084732171,no
2023-05-17 23:45:00,396.0968,96.73240411728067,3.778877740660437,0.7233848896294837,142.27248884628872,4.8075702517319385,8.727571698968916,no,387.33334,0.2434529628403001,-2.349971629172425,1.002213279958551,65.0010819337063,6.998694428347359,-68.5438352136135,no,400,162.5373364476565,7.409000084932624,0.7056908406978587,-153.85572169967924,4.556444976191893,72.59936115300096,yes,330.2,-8.293421989727506,-3.3213070280403447,0.9613022229477779,64.4684047190919,9.312099013855045,-69.07651242822791,no
2023-05-18 00:00:00,396.0968,96.72907240093964,3.7789696553676686,0.723324264192444,142.26530908351177,4.80716402162316,8.720391936191959,no,388.0,0.24342024809991472,-2.3487607835824766,1.0022158579395921,64.89003205760261,6.9740882669290585,-68.6548850897172,no,400,162.5412498492174,7.408275472759056,0.7057938501983783,-153.84530104615888,4.557124912326828,72.60978180652131,yes,350.8,-8.292553824021297,-3.320062540773414,0.9613012362556436,60.19654527020583,8.218016589840959,-73.34837187711398,no
2023-05-18 00:15:00,396.0968,96.72574185710201,3.7790615347800176,0.7232635870800668,142.25812722256856,4.806757446236758,8.713210075248753,no,386.33334,0.24338754405804244,-2.347549868307485,1.002218434775574,65.16913414246814,7.035941964681115,-68.37578300485167,no,400,162.5451592077448,7.407550641592752,0.7058968361419776,-153.83488585111098,4.557804700563984,72.62019700156921,yes,343.2,-8.291685606745489,-3.318817932222055,0.9613002496042863,61.71411335916815,8.597831474366634,-71.83080378815166,no
2023-05-18 00:30:00,396.0968,96.7224124878901,3.7791533788877034,0.7232028582845025,142.25094326508594,4.806350525520338,8.706026117766129,no,385.5,0.24335476746906948,-2.3463388982909827,1.0022210116113701,65.3096943255137,7.067194863648088,-68.2352228218061,no,400,162.5490645268497,7.406825591713481,0.7059997985295665,-153.8244761109163,4.558484340904236,72.6306067417639,yes,346.14285,-8.290817337000362,-3.3175732024305464,0.9612992629937303,61.11985602461584,8.44767587340264,-72.42506112270397,no
2023-05-18 00:45:00,396.0968,96.71908429543548,3.779245187680953,0.7231420777978746,142.24375721269806,4.805943259421455,8.69884006537825,no,386.33334,0.24332197053001284,-2.3451278683126993,1.00222358774214,65.16956085782856,7.035995313563963,-68.37535628949125,no,400,162.552965810147,7.406100323400649,0.7061027373620554,-153.8140718219514,4.559163833348463,72.6410110307288,yes,349.4,-8.289949013879664,-3.31632835144329,0.9612982764240254,60.473723695218666,8.286064768738797,-73.07119345210114,no
2023-05-18 01:00:00,380.86383,96.71575727918928,3.779336961149931,0.7230812456123137,144.05721059943212,5.207831906435859,10.512293452112317,no,385.33334,0.24328913679012104,-2.343916774929302,1.0022261633928742,65.33826661376509,7.073517111010162,-68.20665053355472,no,400,162.5568630585698,7.405374836933268,0.7062056526403596,-153.80367298327437,4.559843177897555,72.65140986940582,yes,345.6,-8.289080639159693,-3.315083379304755,0.9612972898951987,61.230723296617555,8.475085687826484,-72.31419385070225,no
2023-05-18 01:15:00,390.29227,96.71243144128246,3.7794286992847854,0.723020361719935,142.9063204532871,4.952683138604822,9.361403305967286,no,387.66666,0.24325628038691927,-2.3427056199739744,1.0022287384767912,64.94667796449977,6.98652155004858,-68.59823918282004,no,400,162.56075627572702,7.404649132590004,0.7063085443653931,-153.79327959126766,4.5605223745524635,72.66180326141253,yes,332.42856,-8.288212211934706,-3.313838286058577,0.9612963034072941,63.98615068158671,9.183446512977168,-69.5587664657331,no
2023-05-18 01:30:00,390.29227,96.70910678384696,3.7795204020756383,0.7229594261128441,142.89907059668545,4.952262297923467,9.35415344936564,no,388.66666,0.24322338910617763,-2.3414944031168274,1.002231312994651,64.78041588946377,6.949746845461692,-68.76450125785604,no,400,162.564645465225,7.403923210649141,0.7064114125380724,-153.782891642316,4.561201423314114,72.67219121036419,yes,334.2857,-8.287343731301178,-3.312593071749399,0.9612953169603518,63.58553960671799,9.078257738293473,-69.95937754060182,no
2023-05-18 01:45:00,390.22653,96.70578330633815,3.7796120695125626,0.7228984387831499,142.8995972980105,4.953551851965079,9.354680150690683,no,389.66666,0.2431904552771895,-2.340283127988424,1.0022338871266352,64.61500688861743,6.913262288271886,-68.92991025870238,no,400,162.56853062799112,7.403197071388609,0.7065142571593128,-153.77250913548315,4.5618803241834245,72.68257371719704,yes,340.53333,-8.286475199031486,-3.3113477364216477,0.9612943305544033,62.26783912630066,8.737460190039679,-71.27707802101915,no
2023-05-18 02:00:00,394.31873,96.70246101088645,3.7797037015856167,0.7228373997229434,142.41299083656205,4.84837669515078,8.868073689242237,no,387.66666,0.24315748998519682,-2.3390717887153594,1.0022364607277918,64.94731411596074,6.986600907322559,-68.59760303135907,no,400,162.57241176762383,7.402470715085935,0.706617078230033,-153.76213206716156,4.562559077161334,72.69295078551863,yes,340.13333,-8.285606614224605,-3.3101022801192803,0.9612933441894941,62.35173042768116,8.758700707676992,-71.19318671963865,no
2023-05-18 02:15:00,382.01373,96.6991398996288,3.7797952982848444,0.7227763089242999,143.87802416669928,5.1735160499540385,10.333107019379469,no,389.0,0.24312448263334235,-2.3378603946551206,1.0022390338978078,64.7257442321146,6.937622839731013,-68.81917291520521,no,400,162.57628888772405,7.401744142018309,0.7067198757511529,-153.751760433741,4.563237682248816,72.7033224189392,yes,332.46667,-8.284737975973428,-3.3088567028865987,0.9612923578656483,63.98154478640174,9.181295117824046,-69.56337236091807,no
2023-05-18 02:30:00,382.01373,96.69581997202245,3.7798868596002335,0.7227151663792991,143.87068039741598,5.173074805744443,10.325763250096173,no,390.0,0.24309144068140073,-2.33664893714648,1.002241606559296,64.56061620489308,6.901236359986708,-68.98430094242673,no,400,162.58016198921143,7.40101735246251,0.7068226497235993,-153.74139423429222,4.563916139446896,72.71368861838798,yes,325.66666,-8.283869286054824,-3.3076110047680696,0.9612913715829136,65.4914113222747,9.582542692651385,-68.05350582504511,no
2023-05-18 02:45:00,393.65982,96.69250123020399,3.7799783855217655,0.7226539720800041,142.46782543120355,4.863773368310399,8.922908283883743,no,389.33334,0.24305837853893256,-2.335437415605921,1.0022441785980019,64.67096026115492,6.925504081130855,-68.87395688616489,no,400,162.58403107568125,7.400290346694925,0.7069254001482987,-153.73103346521023,4.5645944487565835,72.72404938746996,yes,324.93332,-8.283000543563276,-3.3063651858082665,0.9612903853413273,65.65883052558581,9.62740457928353,-67.886086621734,no
2023-05-18 03:00:00,393.65982,96.68918367631076,3.780069876039367,0.7225927260184732,142.46059648519682,4.86335777049374,8.915679337877009,no,389.33334,0.243025242455505,-2.3342258418545128,1.0022467505657255,64.67117074067471,6.925530267935097,-68.8737464066451,no,400,162.58789615072607,7.399563124991625,0.7070281270261802,-153.7206781228926,4.56527261017888,72.7344047297876,yes,324.93332,-8.28213174759469,-3.305119246050698,0.9612893991409248,65.6597526357807,9.627411520924266,-67.8851645115391,no
